SeniorCitizen,Partner,Dependents,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,tenureBins,gender_Female,gender_Male,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,PhoneServiceBins,InternetServiceBins
0,1,0,1,-0.48390064397424104,-0.27090674053554936,True,0.0,True,False,True,False,False,False,False,True,False,0.6666666666666666,0.5
0,1,0,1,0.7405703771849127,1.9388070175438596,False,1.0,False,True,False,False,True,False,True,False,False,1.0,0.9285714285714285
0,1,1,1,-0.22355105795768157,0.7121698984302862,False,1.0,True,False,False,False,True,False,True,False,False,0.6666666666666666,0.7142857142857142
0,1,1,1,0.19595216191352358,0.630264081255771,False,0.5,True,False,False,False,True,False,False,False,True,0.6666666666666666,0.8571428571428571
0,1,1,0,-0.9319227230910763,-0.0010784856879039301,False,1.0,True,False,False,False,True,True,False,False,False,0.6666666666666666,0.0
1,1,0,1,0.2805887764489421,-0.016251154201292705,True,0.5,False,True,True,False,False,True,False,False,False,1.0,0.6428571428571428
0,0,0,1,-0.19871205151793925,0.07265743305632505,False,0.5,True,False,True,False,False,True,False,False,False,0.6666666666666666,0.6428571428571428
0,0,0,0,0.831646734130635,1.9876786703601108,True,1.0,True,False,False,True,False,False,True,False,False,1.0,1.0
0,0,0,1,0.09567617295308194,0.37809048938134815,False,0.5,True,False,False,True,False,False,False,False,True,0.6666666666666666,0.8571428571428571
1,0,0,1,0.2989880404783809,-0.03532409972299168,True,0.5,False,True,True,False,False,False,False,True,False,1.0,0.6428571428571428
0,0,0,1,0.2732290708371667,0.04531117266851343,True,0.5,True,False,True,False,False,False,False,True,False,1.0,0.6428571428571428
0,1,0,1,0.5022999080036801,0.5339242843951986,True,0.5,True,False,True,False,False,False,False,True,False,1.0,0.7142857142857142
0,1,1,1,-0.4645814167433302,0.1916158818097877,False,0.5,False,True,False,True,False,False,True,False,False,0.0,0.7142857142857142
0,0,0,1,0.011039558417663452,0.6585115420129269,False,1.0,False,True,False,True,False,True,False,False,False,1.0,0.7142857142857142
0,1,0,1,0.721251149954002,1.1003508771929824,True,0.5,False,True,True,False,False,False,False,True,False,1.0,0.9285714285714285
0,1,1,1,0.35326586936522547,0.6127867036011079,True,0.5,True,False,False,True,False,False,False,True,False,1.0,0.7857142857142857
0,1,1,0,-0.9098436062557498,-0.35405355493998153,False,0.0,True,False,False,False,True,False,True,False,False,0.6666666666666666,0.0
0,0,0,1,-0.9273229070837166,-0.3702456140350877,False,0.0,False,True,True,False,False,False,False,False,True,0.6666666666666666,0.0
0,0,0,0,-0.841766329346826,-0.3883139427516159,False,0.0,True,False,True,False,False,False,False,False,True,1.0,0.0
0,0,0,1,-0.06715731370745155,-0.24274792243767312,False,0.0,False,True,True,False,False,False,False,True,False,0.6666666666666666,0.7142857142857142
0,0,1,1,-0.936522539098436,-0.40808125577100646,True,0.0,False,True,True,False,False,False,False,False,True,0.6666666666666666,0.0
0,1,1,0,0.4498620055197793,0.5114681440443214,False,0.5,False,True,False,True,False,False,False,False,True,0.6666666666666666,0.8571428571428571
0,1,1,1,-0.0827966881324747,0.7468882733148661,False,1.0,False,True,False,True,False,True,False,False,False,0.6666666666666666,0.7857142857142857
0,1,0,1,-0.9273229070837166,-0.3583527239150508,False,0.0,True,False,True,False,False,True,False,False,False,0.6666666666666666,0.0
0,1,0,1,-0.8408463661453542,0.09147922437673134,False,1.0,True,False,False,False,True,True,False,False,False,1.0,0.0
0,1,1,0,-0.9199632014719411,-0.39126869806094183,True,0.0,True,False,True,False,False,False,False,False,True,0.6666666666666666,0.0
1,0,0,1,-0.020239190432382603,-0.3933665743305632,True,0.0,True,False,True,False,False,False,False,True,False,0.6666666666666666,0.5714285714285714
0,1,1,1,-0.35142594296228147,0.2219168975069252,False,0.5,True,False,False,True,False,True,False,False,False,0.0,0.7857142857142857
0,1,0,1,0.5363385464581418,1.3475309325946445,True,1.0,False,True,False,True,False,True,False,False,False,1.0,0.7857142857142857
0,1,0,0,-0.296228150873965,-0.05289012003693444,False,0.5,True,False,True,False,False,False,False,True,False,0.6666666666666666,0.6428571428571428
0,1,0,0,-0.937442502299908,0.028336103416435852,False,1.0,True,False,False,False,True,True,False,False,False,0.6666666666666666,0.0
0,1,0,1,-0.2594296228150873,-0.0320147737765466,False,0.5,False,True,False,True,False,False,True,False,False,0.6666666666666666,0.6428571428571428
0,0,0,1,-0.8316467341306348,-0.4063970452446906,False,0.0,True,False,True,False,False,False,False,False,True,0.0,0.5
0,0,0,0,-0.8537258509659613,0.09235087719298245,False,1.0,False,True,False,False,True,True,False,False,False,1.0,0.0
0,0,0,1,-0.6430542778288868,0.10292890120036939,False,1.0,False,True,False,True,False,False,False,False,True,0.0,0.6428571428571428
1,0,0,1,-0.8307267709291628,-0.40638227146814404,True,0.0,True,False,True,False,False,False,False,True,False,0.0,0.5
0,0,0,1,-0.4664213431462741,-0.38532963988919666,True,0.0,False,True,True,False,False,False,False,False,True,0.6666666666666666,0.5
0,1,0,0,0.09199632014719412,-0.08450600184672206,False,0.5,True,False,True,False,False,True,False,False,False,0.6666666666666666,0.6428571428571428
0,0,0,0,-0.9190432382704692,-0.23385410895660202,False,0.5,False,True,False,False,True,True,False,False,False,0.6666666666666666,0.0
0,0,0,0,-0.9236430542778289,-0.4078744228993536,True,0.0,False,True,True,False,False,False,False,False,True,0.6666666666666666,0.0
0,1,0,1,0.6375344986200554,1.6938725761772853,True,1.0,False,True,True,False,False,False,True,False,False,1.0,0.8571428571428571
0,1,1,0,-0.26310947562097514,0.260831024930748,False,0.0,True,False,False,False,True,False,True,False,False,0.0,0.8571428571428571
0,0,1,1,-0.28794848206071744,-0.36375992613111724,True,0.0,False,True,True,False,False,False,True,False,False,0.6666666666666666,0.5714285714285714
0,0,0,0,-0.9264029438822448,-0.37198891966759007,False,0.0,True,False,False,False,True,False,False,False,True,0.6666666666666666,0.0
0,1,1,1,0.04967801287948488,0.9715530932594643,False,1.0,False,True,False,True,False,False,True,False,False,0.6666666666666666,0.7857142857142857
0,1,0,0,-0.9172033118675252,-0.247460757156048,False,0.5,True,False,True,False,False,False,False,False,True,0.6666666666666666,0.0
0,1,0,1,0.5593376264949403,1.3545927977839334,False,1.0,True,False,False,True,False,False,True,False,False,1.0,0.7857142857142857
0,1,1,1,0.31094756209751623,-0.041942751615881825,True,0.5,True,False,True,False,False,False,False,True,False,1.0,0.7142857142857142
0,0,0,1,-0.9273229070837166,-0.3034681440443213,False,0.5,False,True,False,False,True,False,False,False,True,0.6666666666666666,0.0
0,1,0,1,0.17663293468261287,-0.16054662973222528,True,0.0,False,True,True,False,False,False,False,True,False,0.6666666666666666,0.6428571428571428
0,1,0,1,-0.3808647654093836,0.3406241920590951,False,1.0,True,False,True,False,False,False,False,True,False,0.0,0.7142857142857142
0,1,0,0,-0.08647654093836227,0.8634681440443214,False,1.0,True,False,False,False,True,False,False,False,True,1.0,0.7142857142857142
0,1,1,1,-0.9181232750689972,-0.3397229916897507,False,0.0,False,True,True,False,False,False,False,True,False,0.6666666666666666,0.0
0,1,1,0,-0.17295308187672478,0.9303047091412743,False,1.0,False,True,False,False,True,True,False,False,False,0.0,0.8571428571428571
0,1,1,1,-0.9199632014719411,-0.012129270544782998,False,1.0,False,True,False,True,False,False,False,True,False,0.6666666666666666,0.0
0,0,0,1,0.3311867525298988,0.07054478301015697,True,0.5,True,False,True,False,False,False,False,True,False,1.0,0.7142857142857142
0,0,0,1,-0.9356025758969642,-0.3609824561403509,False,0.0,True,False,True,False,False,False,False,True,False,0.6666666666666666,0.0
0,0,0,1,0.08923643054277845,-0.2265410895660203,False,0.0,True,False,True,False,False,False,True,False,False,1.0,0.5714285714285714
0,1,0,1,0.7562097516099359,1.1566537396121883,False,1.0,False,True,True,False,False,True,False,False,False,1.0,0.9285714285714285
0,0,0,0,-0.003679852805887556,-0.19650600184672207,False,0.0,False,True,True,False,False,False,False,False,True,0.6666666666666666,0.5714285714285714
0,0,0,1,0.4489420423183074,-0.15088457987072945,True,0.0,True,False,True,False,False,False,False,True,False,1.0,0.7142857142857142
1,0,0,1,0.454461821527139,-0.03266481994459833,True,0.5,True,False,True,False,False,False,False,True,False,1.0,0.7142857142857142
0,0,0,0,0.14903403863845463,-0.31630655586334255,True,0.0,False,True,True,False,False,False,False,True,False,1.0,0.6428571428571428
0,0,0,1,-0.0027598896044156666,-0.3435198522622345,True,0.0,False,True,True,False,False,False,False,True,False,0.6666666666666666,0.5714285714285714
0,1,0,0,0.39834406623735064,1.4991985226223452,False,1.0,True,False,False,False,True,True,False,False,False,1.0,0.9285714285714285
0,1,1,0,0.2787488500459983,0.8927497691597414,False,1.0,True,False,False,False,True,False,True,False,False,0.6666666666666666,0.9285714285714285
0,1,0,1,-0.5390984360625575,0.3108845798707294,True,1.0,False,True,True,False,False,True,False,False,False,0.0,0.6428571428571428
0,1,0,1,0.2805887764489421,-0.17335549399815325,True,0.0,False,True,True,False,False,False,False,True,False,1.0,0.6428571428571428
1,1,0,1,0.21711131554737834,1.0354349030470915,False,1.0,False,True,True,False,False,False,False,True,False,1.0,0.6428571428571428
0,0,0,0,0.2585096596136157,0.9110987996306555,False,1.0,False,True,False,True,False,False,False,True,False,0.6666666666666666,0.7857142857142857
0,0,0,1,-0.17387304507819681,0.18712465373961218,False,0.5,True,False,True,False,False,False,False,False,True,1.0,0.6428571428571428
0,0,0,1,-0.9218031278748849,-0.25480332409972295,False,0.5,True,False,False,False,True,True,False,False,False,0.6666666666666666,0.0
1,0,0,1,0.16283348666053377,-0.3904265927977839,True,0.0,True,False,True,False,False,False,False,True,False,0.6666666666666666,0.6428571428571428
0,0,0,0,0.45906163753449875,0.23412003693444142,False,0.5,False,True,True,False,False,False,False,False,True,0.6666666666666666,0.7857142857142857
0,0,1,0,-0.9291628334866605,-0.40796306555863343,False,0.0,False,True,True,False,False,False,False,False,True,0.6666666666666666,0.0
0,1,1,1,0.2575896964121435,0.7261311172668513,False,0.5,False,True,False,False,True,False,False,False,True,0.6666666666666666,0.9285714285714285
0,1,1,1,-0.9291628334866605,-0.16125577100646352,False,0.5,True,False,False,False,True,True,False,False,False,0.6666666666666666,0.0
0,0,0,1,-0.006439742410303484,-0.3111800554016621,True,0.0,False,True,False,True,False,False,False,False,True,0.6666666666666666,0.7142857142857142
0,1,1,0,0.219871205151794,1.3044062788550321,False,1.0,False,True,False,False,True,True,False,False,False,1.0,0.8571428571428571
0,1,1,1,-0.06531738730450777,0.7593277931671285,False,1.0,True,False,True,False,False,True,False,False,False,1.0,0.6428571428571428
0,0,0,1,-0.4737810487580496,0.48978024007386894,False,1.0,True,False,False,False,True,True,False,False,False,0.0,0.7857142857142857
0,1,1,1,0.5170193192272311,1.401927977839335,False,1.0,False,True,False,True,False,True,False,False,False,0.6666666666666666,0.8571428571428571
0,0,0,0,0.006439742410303745,-0.37565281625115415,False,0.0,False,True,True,False,False,False,False,False,True,0.6666666666666666,0.5714285714285714
0,1,1,0,-0.8353265869365225,-0.06933333333333329,False,0.5,True,False,False,True,False,False,False,False,True,1.0,0.0
0,0,0,1,-0.37534498620055184,-0.3990692520775623,True,0.0,True,False,True,False,False,True,False,False,False,1.0,0.5
0,1,0,1,-0.020239190432382603,0.045340720221606665,True,0.5,True,False,True,False,False,False,False,True,False,0.6666666666666666,0.5714285714285714
0,0,0,1,0.5915363385464583,1.0352576177285318,False,1.0,True,False,False,False,True,False,True,False,False,0.6666666666666666,0.9285714285714285
0,0,0,0,0.298068077276909,1.2504524469067406,False,1.0,False,True,False,False,True,False,True,False,False,1.0,0.8571428571428571
0,1,1,0,-0.8472861085556578,0.07171191135734073,False,1.0,False,True,False,False,True,True,False,False,False,1.0,0.0
0,1,1,1,-0.22079116835326576,-0.19501385041551247,False,0.5,True,False,True,False,False,False,True,False,False,0.6666666666666666,0.6428571428571428
1,1,0,1,0.439742410303588,0.5368790397045246,True,0.5,True,False,True,False,False,False,False,True,False,1.0,0.7857142857142857
0,1,1,0,-0.029438822447102015,1.0305152354570637,False,1.0,True,False,False,False,True,False,True,False,False,0.6666666666666666,0.7857142857142857
0,1,0,1,0.2842686292548299,0.30720590951061866,False,0.5,False,True,True,False,False,False,False,True,False,1.0,0.7142857142857142
0,1,1,0,-0.9245630174793008,-0.23047091412742382,False,0.5,False,True,False,True,False,False,True,False,False,0.6666666666666666,0.0
0,0,0,0,-0.9199632014719411,-0.40781532779316715,False,0.0,True,False,True,False,False,False,False,False,True,0.6666666666666666,0.0
0,1,1,1,0.7442502299908005,1.6075050784856877,False,1.0,True,False,False,True,False,False,False,True,False,1.0,0.9285714285714285
0,1,0,1,0.04875804967801299,0.4729529085872576,True,0.5,False,True,False,True,False,False,False,True,False,1.0,0.7142857142857142
0,0,0,1,0.5464581416743332,1.434134810710988,True,1.0,True,False,False,True,False,False,True,False,False,1.0,0.7857142857142857
0,0,0,1,0.2299908003679853,-0.31939427516158814,False,0.0,True,False,True,False,False,False,True,False,False,0.6666666666666666,0.7142857142857142
0,0,0,1,0.2575896964121435,0.15881809787626963,False,0.5,True,False,True,False,False,False,False,True,False,1.0,0.7142857142857142
0,1,1,0,-0.9346826126954922,-0.3268107109879963,False,0.5,True,False,False,True,False,False,False,False,True,0.6666666666666666,0.0
0,0,1,0,-0.9273229070837166,-0.39660203139427513,False,0.0,False,True,True,False,False,False,False,False,True,0.6666666666666666,0.0
1,0,0,1,0.5418583256669735,-0.28297691597414587,True,0.0,True,False,True,False,False,False,True,False,False,0.6666666666666666,0.8571428571428571
0,0,1,1,-0.6504139834406624,-0.2504302862419206,True,0.5,True,False,True,False,False,False,False,True,False,0.0,0.5714285714285714
0,0,0,1,-0.07543698252069908,-0.25236565096952907,False,0.0,False,True,True,False,False,False,False,True,False,0.6666666666666666,0.6428571428571428
0,0,0,0,-0.8656853725850966,-0.17830470914127422,False,0.5,True,False,False,False,True,True,False,False,False,1.0,0.0
0,0,0,0,0.10395584176632947,-0.39137211449676823,True,0.0,True,False,True,False,False,False,False,True,False,1.0,0.5714285714285714
0,0,1,1,-0.828886844526219,0.08073868882733148,False,1.0,False,True,False,False,True,False,True,False,False,1.0,0.0
0,0,1,1,-0.47470101195952163,-0.3123471837488458,False,0.0,False,True,False,False,True,False,False,False,True,0.0,0.7142857142857142
0,1,0,1,0.6209751609935603,1.7763102493074792,False,1.0,True,False,False,True,False,False,True,False,False,1.0,0.8571428571428571
0,1,1,1,0.40846366145354196,0.7795974145891043,False,0.5,True,False,True,False,False,True,False,False,False,1.0,0.7142857142857142
1,0,0,1,0.4323827046918124,-0.36334626038781165,True,0.0,True,False,True,False,False,False,False,True,False,1.0,0.7142857142857142
1,0,0,1,0.5722171113155476,0.4574108956602031,False,0.5,False,True,True,False,False,True,False,False,False,0.6666666666666666,0.8571428571428571
0,1,0,1,0.25666973321067166,-0.027228070175438556,True,0.5,True,False,True,False,False,False,False,True,False,0.6666666666666666,0.7142857142857142
0,1,1,0,0.4452621895124196,1.3822936288088643,False,1.0,False,True,False,False,True,False,True,False,False,1.0,0.8571428571428571
0,0,0,0,0.46274149034038653,0.5961662049861496,False,0.5,False,True,True,False,False,False,False,True,False,1.0,0.7857142857142857
0,0,0,1,0.5510579576816929,1.5374330563250231,False,1.0,False,True,False,True,False,False,True,False,False,0.6666666666666666,0.8571428571428571
0,1,1,1,-0.2732290708371664,0.5219132040627886,False,1.0,True,False,False,False,True,False,True,False,False,0.0,0.7857142857142857
1,0,0,1,-0.3771849126034958,-0.1580203139427516,False,0.5,True,False,True,False,False,False,True,False,False,0.6666666666666666,0.5714285714285714
0,1,1,1,0.35326586936522547,1.4692668513388736,False,1.0,False,True,True,False,False,True,False,False,False,1.0,0.7142857142857142
0,1,1,1,-0.9420423183072677,-0.06603878116343491,False,1.0,False,True,False,False,True,False,False,False,True,0.6666666666666666,0.0
0,1,0,1,0.5418583256669735,1.3548144044321329,False,1.0,True,False,True,False,False,False,False,True,False,1.0,0.7857142857142857
1,0,0,1,0.2585096596136157,-0.19739242843951985,True,0.0,False,True,True,False,False,False,True,False,False,1.0,0.6428571428571428
0,1,1,1,0.7856485740570378,1.9112834718374885,False,1.0,True,False,False,False,True,False,True,False,False,1.0,1.0
0,1,0,1,0.5657773689052439,0.030581717451523546,True,0.5,False,True,True,False,False,False,False,True,False,1.0,0.7857142857142857
0,0,1,0,-0.9273229070837166,-0.13705632502308399,False,1.0,True,False,False,True,False,False,False,False,True,0.6666666666666666,0.0
0,1,0,1,0.06991720331186774,-0.19476269621421977,False,0.5,False,True,True,False,False,False,False,True,False,0.6666666666666666,0.7857142857142857
1,1,0,1,0.39834406623735064,1.5319372114496768,False,1.0,False,True,False,True,False,False,False,True,False,1.0,0.8571428571428571
1,0,0,0,0.06439742410303588,0.5087645429362881,False,0.5,False,True,True,False,False,False,False,True,False,0.6666666666666666,0.6428571428571428
0,0,0,1,-0.36614535418583244,-0.398921514312096,True,0.0,False,True,True,False,False,False,False,True,False,1.0,0.5
0,1,1,0,-0.8445262189512419,-0.09227700831024929,False,0.5,False,True,False,False,True,False,False,False,True,1.0,0.0
0,0,0,0,-0.8380864765409384,-0.2320073868882733,False,0.5,True,False,False,True,False,False,True,False,False,1.0,0.0
0,1,0,1,-0.10119595216191353,0.4454736842105263,False,0.5,True,False,False,True,False,True,False,False,False,1.0,0.6428571428571428
0,0,0,0,-0.9126034958601655,-0.19520590951061864,False,0.5,False,True,True,False,False,True,False,False,False,0.6666666666666666,0.0
0,1,0,1,-0.025758969641214196,-0.2383601108033241,False,0.0,False,True,True,False,False,False,False,False,True,0.6666666666666666,0.7857142857142857
0,0,0,1,0.5446182152713893,-0.07912834718374884,True,0.5,False,True,True,False,False,False,False,False,True,1.0,0.7857142857142857
1,1,0,1,0.7184912603495863,1.7217063711911356,False,1.0,True,False,True,False,False,False,True,False,False,1.0,0.9285714285714285
0,0,0,1,0.38730450781968745,-0.3566241920590951,True,0.0,True,False,True,False,False,False,False,True,False,1.0,0.7142857142857142
0,0,0,0,-0.3928242870285188,-0.03226592797783935,False,0.5,False,True,True,False,False,False,False,False,True,1.0,0.5
0,0,0,1,-0.3698252069917203,0.18408125577100645,False,0.5,True,False,False,True,False,False,False,False,True,0.6666666666666666,0.5714285714285714
1,0,0,1,0.09567617295308194,-0.3105152354570637,True,0.0,True,False,True,False,False,False,True,False,False,0.6666666666666666,0.6428571428571428
0,1,1,0,-0.9282428702851886,-0.36833979686057244,False,0.0,False,True,False,True,False,False,True,False,False,0.6666666666666666,0.0
1,1,0,1,0.5050597976080958,1.1991135734072023,False,1.0,True,False,False,True,False,True,False,False,False,1.0,0.7857142857142857
0,1,1,0,0.5510579576816929,1.1357783933518004,False,1.0,True,False,False,True,False,False,False,True,False,0.6666666666666666,0.8571428571428571
0,1,0,1,-0.26770929162833484,-0.3681625115420129,False,0.0,False,True,True,False,False,False,False,False,True,0.6666666666666666,0.6428571428571428
0,0,1,1,0.7506899724011042,0.9179242843951984,False,0.5,False,True,False,False,True,False,False,True,False,0.6666666666666666,1.0
0,0,0,1,0.5188592456301749,0.18656325023084028,False,0.5,False,True,True,False,False,False,False,False,True,1.0,0.7857142857142857
0,0,1,1,-0.37350505979760806,-0.3990397045244691,False,0.0,False,True,True,False,False,False,False,True,False,1.0,0.5
0,0,1,0,0.19227230910763576,-0.3155974145891043,True,0.0,False,True,True,False,False,False,True,False,False,1.0,0.6428571428571428
0,0,0,0,-0.9107635694572217,-0.27380240073868883,False,0.5,False,True,True,False,False,False,False,True,False,0.6666666666666666,0.0
1,0,0,0,-0.9356025758969642,-0.38227146814404434,False,0.0,True,False,True,False,False,True,False,False,False,0.6666666666666666,0.0
0,1,1,1,-0.9383624655013799,-0.3687386888273315,False,0.0,False,True,True,False,False,False,False,False,True,0.6666666666666666,0.0
0,0,0,0,-0.015639374425022896,-0.05943490304709137,False,0.5,False,True,True,False,False,False,False,False,True,1.0,0.7142857142857142
1,0,0,1,-0.39650413983440663,0.3411265004616806,False,1.0,False,True,True,False,False,False,True,False,False,0.0,0.7142857142857142
0,0,0,1,0.4443422263109477,0.4664524469067405,False,0.5,False,True,True,False,False,False,False,True,False,0.6666666666666666,0.7857142857142857
0,1,1,1,-0.9144434222631095,-0.2203361034164358,False,0.5,False,True,True,False,False,False,False,False,True,0.6666666666666666,0.0
0,1,0,1,0.6568537258509661,0.7191431209602955,False,0.5,True,False,False,False,True,False,True,False,False,1.0,0.9285714285714285
0,1,0,1,0.5455381784728612,0.039652816251154216,True,0.5,True,False,True,False,False,False,False,True,False,1.0,0.7857142857142857
0,1,0,1,0.6982520699172035,0.9412668513388733,False,0.5,False,True,False,True,False,False,False,True,False,1.0,0.8571428571428571
0,0,0,0,-0.9162833486660534,-0.40775623268698064,True,0.0,False,True,True,False,False,False,False,True,False,0.6666666666666666,0.0
0,0,0,1,0.5390984360625578,1.341606648199446,False,1.0,True,False,False,False,True,False,False,True,False,0.6666666666666666,0.8571428571428571
0,0,0,1,0.27506899724011047,-0.2885023084025854,True,0.0,False,True,True,False,False,False,False,True,False,1.0,0.7142857142857142
0,1,0,0,0.47010119595216215,0.24654478301015692,False,0.5,False,True,True,False,False,False,True,False,False,1.0,0.7857142857142857
0,1,0,0,-0.9264029438822448,-0.21681994459833795,False,0.5,False,True,False,True,False,False,False,False,True,0.6666666666666666,0.0
0,0,0,0,0.0009199632014721504,-0.3307996306555863,True,0.0,True,False,True,False,False,False,False,True,False,0.6666666666666666,0.5714285714285714
0,0,0,0,-0.0993560257589695,-0.2519667590027701,False,0.0,False,True,True,False,False,False,False,False,True,0.6666666666666666,0.7142857142857142
0,1,1,0,0.078196872125115,-0.3917857802400739,False,0.0,False,True,True,False,False,False,True,False,False,0.6666666666666666,0.6428571428571428
0,1,1,1,-0.38914443422263095,-0.24506740535549398,False,0.5,False,True,True,False,False,False,False,True,False,0.6666666666666666,0.5714285714285714
0,0,0,1,0.06255749770009211,0.10520406278855031,False,0.5,True,False,False,True,False,False,False,False,True,1.0,0.7142857142857142
0,0,0,1,0.40386384544618226,1.279674976915974,False,1.0,False,True,False,True,False,True,False,False,False,1.0,0.7857142857142857
0,0,0,0,0.5234590616375346,0.6131117266851339,True,0.5,False,True,True,False,False,True,False,False,False,1.0,0.7857142857142857
0,0,0,0,-0.9411223551057957,-0.36748291782086795,False,0.0,True,False,True,False,False,False,False,False,True,0.6666666666666666,0.0
0,1,0,0,0.3367065317387307,0.3789916897506925,False,0.5,False,True,True,False,False,False,True,False,False,1.0,0.7142857142857142
0,1,1,1,0.07451701931922745,-0.14886057248384116,True,0.5,False,True,True,False,False,False,True,False,False,1.0,0.5714285714285714
0,0,0,1,0.5225390984360627,0.29746999076638975,True,0.5,True,False,True,False,False,False,False,True,False,1.0,0.7857142857142857
0,1,1,1,0.4710211591536341,0.9030027700831024,False,0.5,False,True,True,False,False,True,False,False,False,1.0,0.7857142857142857
1,1,0,0,0.644894204231831,1.6541902123730376,False,1.0,True,False,False,False,True,False,True,False,False,1.0,0.8571428571428571
0,0,0,0,-0.9218031278748849,-0.40295475530932595,False,0.0,False,True,True,False,False,False,False,False,True,0.6666666666666666,0.0
0,1,1,1,0.6559337626494942,1.5208568790397043,True,1.0,False,True,False,True,False,False,False,True,False,1.0,0.8571428571428571
0,0,0,1,0.6320147194112238,0.8704265927977838,True,0.5,False,True,True,False,False,False,False,True,False,1.0,0.8571428571428571
0,0,0,1,-0.39190432382704693,0.25542382271468145,False,0.5,True,False,False,True,False,False,False,True,False,0.0,0.7142857142857142
0,0,0,0,-0.640294388224471,-0.02700646352723911,False,0.5,False,True,False,True,False,False,False,False,True,0.0,0.6428571428571428
0,1,1,1,-0.09659613615455383,0.9909510618651893,False,1.0,False,True,False,False,True,False,True,False,False,0.0,0.9285714285714285
1,0,0,1,0.4875804967801288,-0.04875346260387812,False,0.5,True,False,True,False,False,False,False,True,False,0.6666666666666666,0.7857142857142857
0,1,1,1,-0.01103955841766319,0.638803324099723,False,1.0,True,False,False,True,False,False,True,False,False,0.6666666666666666,0.7857142857142857
1,1,0,1,0.5308187672493102,1.717658356417359,False,1.0,True,False,False,False,True,False,False,True,False,0.6666666666666666,0.8571428571428571
1,0,0,1,0.4848206071757132,0.20163250230840254,True,0.5,False,True,True,False,False,False,False,True,False,1.0,0.7142857142857142
0,0,0,1,-0.28150873965041395,-0.38346814404432134,True,0.0,True,False,True,False,False,False,True,False,False,0.6666666666666666,0.6428571428571428
0,0,0,1,0.6706531738730452,1.3337322253000923,False,1.0,True,False,False,True,False,False,False,True,False,1.0,0.8571428571428571
0,0,0,0,-0.35142594296228147,-0.39868513388734994,False,0.0,False,True,True,False,False,False,False,False,True,0.6666666666666666,0.5714285714285714
0,1,1,1,-0.23183072677092909,-0.034777469990766405,False,0.5,True,False,False,True,False,False,False,False,True,0.6666666666666666,0.7142857142857142
1,1,0,1,0.009199632014719412,0.9863859649122808,False,1.0,True,False,False,True,False,True,False,False,False,1.0,0.7142857142857142
0,0,0,0,-0.9346826126954922,-0.4080517082179132,False,0.0,True,False,True,False,False,False,False,False,True,0.6666666666666666,0.0
1,0,0,1,0.3284268629254832,0.11087719298245614,True,0.5,False,True,True,False,False,False,False,True,False,1.0,0.7142857142857142
0,0,0,1,0.16835326586936536,-0.1787331486611265,False,0.0,False,True,True,False,False,True,False,False,False,0.6666666666666666,0.7142857142857142
0,1,1,1,-0.9310027598896045,-0.3709843028624192,True,0.0,True,False,False,True,False,False,False,False,True,0.6666666666666666,0.0
0,1,1,0,0.5114995400183995,1.0615992613111724,False,1.0,True,False,True,False,False,True,False,False,False,1.0,0.8571428571428571
0,0,0,1,-0.9218031278748849,-0.39567128347183744,False,0.0,False,True,True,False,False,False,False,True,False,0.6666666666666666,0.0
0,1,1,1,0.16191352345906188,0.7735549399815328,False,1.0,True,False,True,False,False,True,False,False,False,0.6666666666666666,0.7142857142857142
1,0,0,0,0.09751609935602598,-0.07502123730378574,True,0.5,False,True,True,False,False,False,False,True,False,1.0,0.5714285714285714
1,1,0,1,0.439742410303588,1.3830766389658355,False,1.0,False,True,True,False,False,False,False,True,False,1.0,0.7857142857142857
0,0,0,1,-0.5547378104875804,0.023135734072022147,False,0.5,True,False,True,False,False,False,True,False,False,0.0,0.6428571428571428
0,0,0,0,-0.9273229070837166,-0.3418356417359187,False,0.5,False,True,False,False,True,False,False,False,True,0.6666666666666666,0.0
0,1,0,1,-0.2759889604415822,0.3644395198522622,False,1.0,False,True,False,True,False,False,False,True,False,1.0,0.5714285714285714
1,0,0,1,0.5850965961361548,0.9853518005540167,False,0.5,True,False,False,True,False,True,False,False,False,1.0,0.7857142857142857
0,0,0,1,0.013799448022079119,-0.04514866112650045,False,0.5,True,False,True,False,False,False,False,True,False,0.6666666666666666,0.5714285714285714
1,0,0,1,0.08003679852805905,-0.39175623268698057,True,0.0,False,True,True,False,False,False,False,True,False,1.0,0.5714285714285714
0,1,0,1,-0.2989880404783808,0.7073536472760849,False,1.0,False,True,False,False,True,True,False,False,False,0.0,0.7857142857142857
0,0,0,0,-0.9328426862925483,-0.11578208679593718,False,1.0,False,True,False,False,True,False,True,False,False,0.6666666666666666,0.0
1,1,1,1,0.3330266789328429,0.21569713758079415,False,0.5,True,False,True,False,False,True,False,False,False,0.6666666666666666,0.7857142857142857
0,0,0,1,0.1159153633854648,-0.025706371191135734,True,0.5,False,True,True,False,False,False,False,True,False,0.6666666666666666,0.6428571428571428
0,1,0,0,0.1849126034958604,1.2784044321329637,False,1.0,False,True,False,False,True,False,True,False,False,1.0,0.8571428571428571
0,1,1,1,-0.9402023919043239,-0.0081698984302862,False,1.0,True,False,False,False,True,True,False,False,False,0.6666666666666666,0.0
